model_name,gpu,batch_size,seq_len,mean_ms,std_ms,p50_ms,p95_ms,n_runs,noisy,peak_memory_mb,actual_gpu_name,actual_mem_gb,actual_sm_count,attn_impl,platform,cuda_version,driver_version,torch_version,timestamp
gpt2-large,l4,2,32,21.839531536102296,0.4678681625454592,21.711872100830078,22.48601531982422,100,False,1646.16448,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:39:06+00:00
gpt2-large,l4,2,64,22.24339645385742,0.4178881978303094,22.09075164794922,23.1331844329834,100,False,1670.45632,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:39:11+00:00
gpt2-large,l4,2,128,22.589809894561768,0.19894893470837244,22.600704193115234,22.951936721801758,100,False,1719.04,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:39:15+00:00
gpt2-large,l4,2,256,30.820884780883787,0.6151413879064553,30.721023559570312,32.18022537231445,100,False,1816.207872,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:39:19+00:00
gpt2-large,l4,2,512,75.71268608093261,0.966250993689095,75.78419494628906,77.28947448730469,100,False,2011.592192,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:39:24+00:00
gpt2-large,l4,2,1024,211.30011688232423,0.4069131434470653,211.27577209472656,212.01510620117188,100,False,2399.215104,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:39:37+00:00
gpt2-large,l4,3,32,22.819557704925536,0.5107335785812168,22.709247589111328,23.67180824279785,100,False,1658.310656,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:40:09+00:00
gpt2-large,l4,3,64,23.0269299697876,0.3621790508069623,23.012351989746094,23.617536544799805,100,False,1698.68032,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:40:14+00:00
gpt2-large,l4,3,128,23.183534030914306,0.371146217364736,23.10553550720215,23.731199264526367,100,False,1767.624192,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:40:18+00:00
gpt2-large,l4,3,256,46.273362159729004,0.47454059330863163,46.17830276489258,47.03539276123047,100,False,1913.375744,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:40:22+00:00
gpt2-large,l4,3,512,116.95952926635742,0.9290102596568334,116.84659576416016,119.03692626953125,100,False,2204.87936,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:40:30+00:00
gpt2-large,l4,3,1024,340.3888558959961,1.1600268067004893,340.6397399902344,342.01190185546875,100,False,2787.886592,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:40:49+00:00
gpt2-large,l4,4,32,22.805674591064452,0.325919423508977,22.779903411865234,23.562240600585938,100,False,1670.45632,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:41:40+00:00
gpt2-large,l4,4,64,22.404403305053712,0.32015282795107414,22.327295303344727,22.975488662719727,100,False,1719.04,NVIDIA L4,23.66,58,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:41:45+00:00
