model_name,gpu,batch_size,seq_len,mean_ms,std_ms,p50_ms,p95_ms,n_runs,noisy,peak_memory_mb,actual_gpu_name,actual_mem_gb,actual_sm_count,attn_impl,platform,cuda_version,driver_version,torch_version,timestamp
gpt2-medium,a10,12,128,39.767092361450196,0.023298742174439037,39.764991760253906,39.78752136230469,100,False,1131.447296,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:28:53+00:00
gpt2-medium,a10,12,256,82.18233879089355,0.031119912826078695,82.18009948730469,82.24153900146484,100,False,1514.438656,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:29:00+00:00
gpt2-medium,a10,12,512,180.47109130859374,0.039946291743652496,180.4646453857422,180.54757690429688,100,False,2282.518528,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:29:14+00:00
gpt2-medium,a10,12,1024,435.43359313964845,0.05893581282548547,435.42529296875,435.5358581542969,100,False,3818.784768,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:29:42+00:00
gpt2-medium,a10,16,32,16.338575706481933,0.12421691010162966,16.326656341552734,16.37887954711914,100,False,898.489344,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:30:48+00:00
gpt2-medium,a10,16,64,26.56269407272339,0.03532339218476805,26.55846405029297,26.582015991210938,100,False,1002.385408,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:30:51+00:00
gpt2-medium,a10,16,128,52.52337829589844,0.026705129106317126,52.519935607910156,52.566017150878906,100,False,1258.412032,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:30:56+00:00
gpt2-medium,a10,16,256,108.02665481567382,0.028130411425929074,108.0268783569336,108.06988525390625,100,False,1770.46528,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:31:05+00:00
gpt2-medium,a10,16,512,239.8651916503906,0.034034947538069765,239.86073303222656,239.92218017578125,100,False,2795.341824,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:31:22+00:00
gpt2-medium,a10,16,1024,578.5406274414063,0.0875843197505844,578.5426025390625,578.68798828125,100,False,4842.784768,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:31:59+00:00
gpt2-large,a10,1,32,23.700705223083496,0.10592564575848236,23.74553680419922,23.826431274414062,100,False,1634.018816,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:33:26+00:00
gpt2-large,a10,1,64,23.382590103149415,0.05583647132991432,23.367679595947266,23.50182342529297,100,False,1646.16448,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:33:50+00:00
gpt2-large,a10,1,128,22.67122694015503,0.08308682503681755,22.65190315246582,22.89971160888672,100,False,1670.45632,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:33:55+00:00
gpt2-large,a10,1,256,24.73791675567627,0.36891450885275107,24.816640853881836,25.17401695251465,100,False,1719.04,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:34:00+00:00
gpt2-large,a10,1,512,34.20449813842774,0.024411039206469986,34.2026252746582,34.21900939941406,100,False,1816.207872,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:34:05+00:00
gpt2-large,a10,1,1024,74.27826965332031,0.05931507915942544,74.27481842041016,74.31372833251953,100,False,2010.543616,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:34:12+00:00
gpt2-large,a10,2,32,25.125223178863525,0.3597534778059245,24.95078468322754,25.91539192199707,100,False,1646.16448,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:34:24+00:00
gpt2-large,a10,2,64,24.0607147026062,0.340274184059863,23.90015983581543,25.012224197387695,100,False,1670.45632,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:34:30+00:00
gpt2-large,a10,2,128,27.38282596588135,4.041768782016975,25.639936447143555,37.324798583984375,100,True,1719.04,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:34:35+00:00
gpt2-large,a10,2,256,31.45148519515991,0.02915872939114813,31.44806480407715,31.467519760131836,100,False,1816.207872,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:34:40+00:00
gpt2-large,a10,2,512,61.45193149566651,0.02484238337934976,61.44927978515625,61.469696044921875,100,False,2011.592192,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:34:46+00:00
gpt2-large,a10,2,1024,151.41495819091796,0.04487561847905922,151.40658569335938,151.54074096679688,100,False,2399.215104,NVIDIA A10G,23.68,80,eager,modal,13.0,580.95.05,2.11.0+cu130,2026-04-17T21:34:56+00:00
